,title,address,city,state,postal_code,price,facts and features,real estate provider,url,bed,bath,sqft,property_type,latlng
301,House For Sale,727 16th Ave,San Francisco,CA,94118,1275000.0,"3 bds , 2 ba , 1,442 sqft",,https://www.zillow.com/homedetails/727-16th-Ave-San-Francisco-CA-94118/15099128_zpid/,3.0,2.0,1442.0,house,"(37.7743194693878, -122.474749959184)"
302,Apartment For Sale,472-474 Euclid Ave,SAN FRANCISCO,CA,94118,3690000.0,"Studio , -- ba , 4,840 sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/472-474-Euclid-Ave-San-Francisco-CA-94118/15082748_zpid/,0.0,,4840.0,apartment,"(37.784120244898, -122.454292489796)"
303,Condo For Sale,472 472 Euclid Ave # 472,San Francisco,CA,94118,1595000.0,"3 bds , 2 ba , 1,926 sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/472-472-Euclid-Ave-472-San-Francisco-CA-94118/2090833906_zpid/,3.0,2.0,1926.0,condo,
304,Condo For Sale,472 474 Euclid Ave # 474,San Francisco,CA,94118,2095000.0,"4 bds , 3.5 ba , 2,914 sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/472-474-Euclid-Ave-474-San-Francisco-CA-94118/2090833987_zpid/,4.0,3.5,2914.0,condo,
305,House For Sale,132 Collins St,San Francisco,CA,94118,1895000.0,"2 bds , 2 ba , 1,430 sqft",Coldwell Banker Residential Brokerage - San Francisco Lombard,https://www.zillow.com/homedetails/132-Collins-St-San-Francisco-CA-94118/15083609_zpid/,2.0,2.0,1430.0,house,"(37.7837405822761, -122.450304546668)"
306,Apartment For Sale,655-657 5TH Ave,SAN FRANCISCO,CA,94118,1490000.0,"Studio , -- ba , 2,330 sqft",Yan Wang,https://www.zillow.com/homedetails/655-657-5TH-Ave-San-Francisco-CA-94118/15098378_zpid/,0.0,,2330.0,apartment,"(37.7762628979592, -122.462970979592)"
307,Condo For Sale,187 16th Ave,San Francisco,CA,94118,905000.0,"2 bds , 1 ba , 892 sqft",Core7 Real Estate,https://www.zillow.com/homedetails/187-16th-Ave-San-Francisco-CA-94118/116157005_zpid/,2.0,1.0,892.0,condo,"(37.784635755102, -122.475497204082)"
308,Condo For Sale,3330 Clay St # A,San Francisco,CA,94118,629000.0,"1 bd , 1 ba , 568 sqft",Pacific Union International Inc.,https://www.zillow.com/homedetails/3330-Clay-St-A-San-Francisco-CA-94118/2091702607_zpid/,1.0,1.0,568.0,condo,
309,Coming Soon,4 15th Ave,San Francisco,CA,94118,1950000.0,"3 bds , 2 ba , 1,900 sqft",,https://www.zillow.com/homedetails/4-15th-Ave-San-Francisco-CA-94118/64971464_zpid/,3.0,2.0,1900.0,coming,"(37.7868457708333, -122.474315395833)"
310,Condo For Sale,690 Spruce St APT 102,San Francisco,CA,94118,999000.0,"1 bd , 2 ba , 925 sqft",Pacific Union International Inc.,https://www.zillow.com/homedetails/690-Spruce-St-APT-102-San-Francisco-CA-94118/2091594657_zpid/,1.0,2.0,925.0,condo,
311,House For Sale,447 11th Ave,San Francisco,CA,94118,2239000.0,"4 bds , 3.5 ba , 2,800 sqft","Realty Executives, Real Time",https://www.zillow.com/homedetails/447-11th-Ave-San-Francisco-CA-94118/15094227_zpid/,4.0,3.5,2800.0,house,"(37.779821755102, -122.469665897959)"
312,Apartment For Sale,1926 Anza St,San Francisco,CA,94118,2295000.0,"Studio , -- ba , 4,210 sqft","Paragon Coml. Brokerage, Inc",https://www.zillow.com/homedetails/1926-Anza-St-San-Francisco-CA-94118/2091817814_zpid/,0.0,,4210.0,apartment,"(37.7789629795918, -122.468788102041)"
313,House For Sale,34 Maple St,San Francisco,CA,94118,19950000.0,"9 bds , 8 ba , 11,700 sqft",,https://www.zillow.com/homedetails/34-Maple-St-San-Francisco-CA-94118/2092327614_zpid/,9.0,8.0,11700.0,house,"(37.7900696666667, -122.455728333333)"
322,House For Sale,506 Eureka St,San Francisco,CA,94114,2488000.0,"3 bds , 4 ba , 2,168 sqft",Legacy Real Estate & Associates,https://www.zillow.com/homedetails/506-Eureka-St-San-Francisco-CA-94114/15130916_zpid/,3.0,4.0,2168.0,house,"(37.7540841632653, -122.437732918367)"
323,House For Sale,730 Grand View Ave,San Francisco,CA,94114,1400000.0,"2 bds , 1 ba , -- sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/730-Grand-View-Ave-San-Francisco-CA-94114/15132639_zpid/,2.0,1.0,,house,"(37.7488082244898, -122.442673938775)"
324,Condo For Sale,2 Flint St # 3,San Francisco,CA,94114,1095000.0,"2 bds , 1 ba , 785 sqft",,https://www.zillow.com/homedetails/2-Flint-St-3-San-Francisco-CA-94114/2090713264_zpid/,2.0,1.0,785.0,condo,"(37.764129, -122.436503)"
325,House For Sale,395 Eureka St,San Francisco,CA,94114,1600000.0,"3 bds , 2 ba , 1,600 sqft",Vanguard Properties,https://www.zillow.com/homedetails/395-Eureka-St-San-Francisco-CA-94114/15130378_zpid/,3.0,2.0,1600.0,house,"(37.7560771836735, -122.437717387755)"
326,Condo For Sale,32 Flint St APT 3,San Francisco,CA,94114,1095000.0,"2 bds , 1 ba , 785 sqft","Alain Pinel, REALTORS®",https://www.zillow.com/homedetails/32-Flint-St-APT-3-San-Francisco-CA-94114/111716008_zpid/,2.0,1.0,785.0,condo,
327,Condo For Sale,4724 25th St # B,San Francisco,CA,94114,1295000.0,"2 bds , 2 ba , 1,280 sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/4724-25th-St-B-San-Francisco-CA-94114/15179969_zpid/,2.0,2.0,1280.0,condo,"(37.7492905102041, -122.441885918367)"
328,Condo For Sale,49 Seward St,San Francisco,CA,94114,1595000.0,"2 bds , 2 ba , 1,384 sqft",Vanguard Properties,https://www.zillow.com/homedetails/49-Seward-St-San-Francisco-CA-94114/2090718842_zpid/,2.0,2.0,1384.0,condo,"(37.7580257033234, -122.440075744722)"
329,Condo For Sale,3758 21st St,San Francisco,CA,94114,1149000.0,"2 bds , 2 ba , -- sqft",Pacific Union International Inc.,https://www.zillow.com/homedetails/3758-21st-St-San-Francisco-CA-94114/2090718848_zpid/,2.0,2.0,,condo,"(37.756372025641, -122.431278128205)"
330,House For Sale,800 Castro St,San Francisco,CA,94114,1800000.0,"2 bds , 2 ba , 1,340 sqft",,https://www.zillow.com/homedetails/800-Castro-St-San-Francisco-CA-94114/15130787_zpid/,2.0,2.0,1340.0,house,"(37.755964, -122.434638)"
331,Condo For Sale,4150 17th St APT 11,San Francisco,CA,94114,1948000.0,"2 bds , 2 ba , 1,868 sqft",Vanguard Properties,https://www.zillow.com/homedetails/4150-17th-St-APT-11-San-Francisco-CA-94114/15127576_zpid/,2.0,2.0,1868.0,condo,
332,Condo For Sale,672 Clipper St # B,San Francisco,CA,94114,566671.0,"2 bds , 2 ba , 1,042 sqft",,https://www.zillow.com/homedetails/672-Clipper-St-B-San-Francisco-CA-94114/2090772025_zpid/,2.0,2.0,1042.0,condo,"(37.7487343174446, -122.439447900195)"
333,House For Sale,815 Douglass St,San Francisco,CA,94114,1995000.0,"3 bds , 3 ba , 1,870 sqft",,https://www.zillow.com/homedetails/815-Douglass-St-San-Francisco-CA-94114/15180127_zpid/,3.0,3.0,1870.0,house,"(37.750746, -122.43834325)"
334,Condo For Sale,161 Castro St # C,San Francisco,CA,94114,825000.0,"2 bds , 1 ba , -- sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/161-Castro-St-C-San-Francisco-CA-94114/2090820780_zpid/,2.0,1.0,,condo,"(37.766295375, -122.435421958333)"
335,House For Sale,407 Clipper St,San Francisco,CA,94114,1598000.0,"4 bds , 2 ba , 2,988 sqft",Coldwell Banker Residential Brokerage - San Francisco Lakeside,https://www.zillow.com/homedetails/407-Clipper-St-San-Francisco-CA-94114/2090820955_zpid/,4.0,2.0,2988.0,house,"(37.7487978979592, -122.434114693878)"
336,Apartment For Sale,18 22 Sanchez St,San Francisco,CA,94114,3825000.0,"Studio , -- ba , 8,040 sqft",Colliers International,https://www.zillow.com/homedetails/18-22-Sanchez-St-San-Francisco-CA-94114/2090822860_zpid/,0.0,,8040.0,apartment,"(37.7689453333333, -122.431425166667)"
337,Coming Soon,3527 21st St,San Francisco,CA,94114,2460000.0,"4 bds , 3 ba , 2,400 sqft",,https://www.zillow.com/homedetails/3527-21st-St-San-Francisco-CA-94114/15146099_zpid/,4.0,3.0,2400.0,coming,"(37.7564786428571, -122.426373928571)"
338,House For Sale,4443 19th St,San Francisco,CA,94114,3595000.0,"4 bds , 3.5 ba , 2,260 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/4443-19th-St-San-Francisco-CA-94114/15129450_zpid/,4.0,3.5,2260.0,house,"(37.7589817142857, -122.438578285714)"
339,House For Sale,3847 18th St,San Francisco,CA,94114,11850000.0,"4 bds , 4.5 ba , -- sqft",Vanguard Properties,https://www.zillow.com/homedetails/3847-18th-St-San-Francisco-CA-94114/2091091920_zpid/,4.0,4.5,,house,"(37.7611440816327, -122.429397530612)"
340,Apartment For Sale,312-314 Liberty St,SAN FRANCISCO,CA,94114,5750000.0,"Studio , -- ba , 3,255 sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/312-314-Liberty-St-San-Francisco-CA-94114/15145459_zpid/,0.0,,3255.0,apartment,"(37.7573586938775, -122.428357285714)"
341,House For Sale,780 Elizabeth St,San Francisco,CA,94114,2795000.0,"3 bds , 2 ba , 2,790 sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/780-Elizabeth-St-San-Francisco-CA-94114/15131678_zpid/,3.0,2.0,2790.0,house,"(37.751940375, -122.4380545)"
342,Apartment For Sale,950 Noe St,San Francisco,CA,94114,1575000.0,"Studio , -- ba , 1,250 sqft",DeRose & Appelbaum,https://www.zillow.com/homedetails/950-Noe-St-San-Francisco-CA-94114/15146390_zpid/,0.0,,1250.0,apartment,"(37.753694, -122.432192)"
343,House For Sale,352 Cumberland St,San Francisco,CA,94114,3750000.0,"3 bds , 3 ba , 2,760 sqft",Compass,https://www.zillow.com/homedetails/352-Cumberland-St-San-Francisco-CA-94114/15145129_zpid/,3.0,3.0,2760.0,house,"(37.7587674489796, -122.431518877551)"
344,Lot/Land For Sale,258 Caselli Ave,San Francisco,CA,94114,1350000.0,"1,751 sqft lot",Catalyst Realty and Investment,https://www.zillow.com/homedetails/258-Caselli-Ave-San-Francisco-CA-94114/59779599_zpid/,,,1751.0,lot,"(37.7594441289958, -122.443532535038)"
345,House For Sale,1410 Stanyan St,San Francisco,CA,94114,3695000.0,"4 bds , 3.5 ba , 3,687 sqft",GPK Luxury Real Estate,https://www.zillow.com/homedetails/1410-Stanyan-St-San-Francisco-CA-94114/125272353_zpid/,4.0,3.5,3687.0,house,"(37.766458, -122.4530021)"
346,House For Sale,625 Grand View Ave,San Francisco,CA,94114,3595000.0,"4 bds , 3.5 ba , 2,765 sqft",Vanguard Properties,https://www.zillow.com/homedetails/625-Grand-View-Ave-San-Francisco-CA-94114/15179944_zpid/,4.0,3.5,2765.0,house,"(37.7503366429872, -122.442576938569)"
352,Condo For Sale,1306 Mcallister St,San Francisco,CA,94115,1595000.0,"4 bds , 2 ba , 1,834 sqft",Sotheby's International Realty,https://www.zillow.com/homedetails/1306-Mcallister-St-San-Francisco-CA-94115/2090713956_zpid/,4.0,2.0,1834.0,condo,"(37.7785018, -122.4336908)"
353,House For Sale,2148 Steiner St,San Francisco,CA,94115,3495000.0,"4 bds , 3 ba , -- sqft",Coldwell Banker Residential Brokerage - San Francisco Pacific Heights,https://www.zillow.com/homedetails/2148-Steiner-St-San-Francisco-CA-94115/15074664_zpid/,4.0,3.0,,house,"(37.7893633823529, -122.435514382353)"
354,Condo For Sale,1122 Elm St,San Francisco,CA,94115,650000.0,"2 bds , 1 ba , 700 sqft",,https://www.zillow.com/homedetails/1122-Elm-St-San-Francisco-CA-94115/15077534_zpid/,2.0,1.0,700.0,condo,"(37.779694125, -122.435523625)"
355,Apartment For Sale,2135 California St,San Francisco,CA,94115,16000000.0,"Studio , -- ba , 15,108 sqft",Colliers International,https://www.zillow.com/homedetails/2135-California-St-San-Francisco-CA-94115/2090731890_zpid/,0.0,,15108.0,apartment,"(37.7847373, -122.4666182)"
356,New Construction,2121 Webster St # 71CQX5,San Francisco,CA,94115,3595000.0,"2 bds , 2 ba , 1,793+ sqft",,https://www.zillow.com/community/pacific/2093980393_zpid/,2.0,2.0,1793.0,new,
357,New Construction,2121 Webster St # EG2AUU,San Francisco,CA,94115,9950000.0,"3 bds , 4 ba , 3,031+ sqft",,https://www.zillow.com/community/pacific/2093737634_zpid/,3.0,4.0,3031.0,new,
358,Condo For Sale,75 Zampa Ln APT 5,San Francisco,CA,94115,650000.0,"3 bds , 2 ba , 1,050 sqft",Coldwell Banker Residential Brokerage - San Francisco Lakeside,https://www.zillow.com/homedetails/75-Zampa-Ln-APT-5-San-Francisco-CA-94115/64971953_zpid/,3.0,2.0,1050.0,condo,
359,New Construction,2655 Bush St # X3XVXX,San Francisco,CA,94115,2420000.0,"1 bd , 1 ba , 1,600+ sqft",,https://www.zillow.com/community/district-at-lower-pacific-heights/2096288445_zpid/,1.0,1.0,1600.0,new,
360,New Construction,2655 Bush St # J3OSP7,San Francisco,CA,94115,1299000.0,"2 bds , 2 ba , 1,115+ sqft",,https://www.zillow.com/community/district-at-lower-pacific-heights/2090800293_zpid/,2.0,2.0,1115.0,new,
361,House For Sale,2709 Jackson St,San Francisco,CA,94115,6895000.0,"7 bds , 6 ba , 6,187 sqft",,https://www.zillow.com/homedetails/2709-Jackson-St-San-Francisco-CA-94115/15081212_zpid/,7.0,6.0,6187.0,house,"(37.791727877551, -122.439736020408)"
362,Condo For Sale,2077 Golden Gate Ave,San Francisco,CA,94115,1579000.0,"3 bds , 2 ba , -- sqft",Compass,https://www.zillow.com/homedetails/2077-Golden-Gate-Ave-San-Francisco-CA-94115/2118043668_zpid/,3.0,2.0,,condo,"(37.7778618163265, -122.444684959184)"
363,Condo For Sale,2238 Divisadero St,San Francisco,CA,94115,1795000.0,"3 bds , 2 ba , 1,790 sqft",,https://www.zillow.com/homedetails/2238-Divisadero-St-San-Francisco-CA-94115/53153245_zpid/,3.0,2.0,1790.0,condo,"(37.7712694, -122.4371102)"
364,Condo For Sale,2529 Post St,San Francisco,CA,94115,1095000.0,"3 bds , 1 ba , 1,510 sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/2529-Post-St-San-Francisco-CA-94115/15083748_zpid/,3.0,1.0,1510.0,condo,"(37.7837468571429, -122.443510857143)"
365,Co-op For Sale,45 Lottie Bennett Ln APT 1,San Francisco,CA,94115,539000.0,"2 bds , 1 ba , 840 sqft",,https://www.zillow.com/homedetails/45-Lottie-Bennett-Ln-APT-1-San-Francisco-CA-94115/64972009_zpid/,2.0,1.0,840.0,coop,
366,Apartment For Sale,2703 Jackson St,San Francisco,CA,94115,3600000.0,"Studio , 2 ba , -- sqft",,https://www.zillow.com/homedetails/2703-Jackson-St-San-Francisco-CA-94115/2090909518_zpid/,0.0,2.0,,apartment,"(37.7917384693878, -122.439652755102)"
367,Apartment For Sale,2703 2705 Jackson St,San Francisco,CA,94115,3600000.0,"Studio , -- ba , -- sqft",Alain Pinel Investment Group,https://www.zillow.com/homedetails/2703-2705-Jackson-St-San-Francisco-CA-94115/2090910940_zpid/,0.0,,,apartment,"(37.7917384693878, -122.439652755102)"
368,Condo For Sale,1288 Mcallister St APT 302,San Francisco,CA,94115,1499000.0,"2 bds , 2 ba , 1,300 sqft",Pacific Union International Inc.,https://www.zillow.com/homedetails/1288-Mcallister-St-APT-302-San-Francisco-CA-94115/15078068_zpid/,2.0,2.0,1300.0,condo,
369,Coming Soon,2878 Jackson St,San Francisco,CA,94115,1399000.0,"2 bds , 1 ba , 1,360 sqft",,https://www.zillow.com/homedetails/2878-Jackson-St-San-Francisco-CA-94115/2090938023_zpid/,2.0,1.0,1360.0,coming,"(37.7915545102041, -122.442411428571)"
370,Condo For Sale,1828 Eddy St UNIT 104,San Francisco,CA,94115,979000.0,"2 bds , 2 ba , 926 sqft",Berkshire Hathaway Home Services California Realty,https://www.zillow.com/homedetails/1828-Eddy-St-UNIT-104-San-Francisco-CA-94115/2090941875_zpid/,2.0,2.0,926.0,condo,
371,Apartment For Sale,2060 Divisadero St,San Francisco,CA,94115,5995000.0,"Studio , -- ba , 4,809 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/2060-Divisadero-St-San-Francisco-CA-94115/2090950307_zpid/,0.0,,4809.0,apartment,"(37.7712694, -122.4371102)"
372,New Construction,51 Innes Ct # BVC26R,San Francisco,CA,94124,1005000.0,"2 bds , 2 ba , 1,080+ sqft",,https://www.zillow.com/community/san-francisco-shipyard-monarch/2093186605_zpid/,2.0,2.0,1080.0,new,
373,House For Sale,74 Crane St,San Francisco,CA,94124,583000.0,"1 bd , 1 ba , 800 sqft",Coldwell Banker Residential Brokerage - San Francisco Pacific Heights,https://www.zillow.com/homedetails/74-Crane-St-San-Francisco-CA-94124/15159533_zpid/,1.0,1.0,800.0,house,"(37.72202475639, -122.399786832012)"
374,House For Sale,1874 Donner Ave,San Francisco,CA,94124,749000.0,"2 bds , 1 ba , 900 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/1874-Donner-Ave-San-Francisco-CA-94124/15159254_zpid/,2.0,1.0,900.0,house,"(37.728507, -122.401081142857)"
375,House For Sale,1520 Thomas Ave,San Francisco,CA,94124,759000.0,"4 bds , 3 ba , 1,590 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/1520-Thomas-Ave-San-Francisco-CA-94124/15157680_zpid/,4.0,3.0,1590.0,house,"(37.7296793265306, -122.389816)"
376,House For Sale,62 Lucy St,San Francisco,CA,94124,699000.0,"3 bds , 1 ba , 1,024 sqft",Realty World - Cal Home,https://www.zillow.com/homedetails/62-Lucy-St-San-Francisco-CA-94124/15158874_zpid/,3.0,1.0,1024.0,house,"(37.72996925, -122.393557)"
377,New Construction,11 Innes Ct # 5OSFC9,San Francisco,CA,94124,925000.0,"2 bds , 2 ba , 1,342+ sqft",,https://www.zillow.com/community/san-francisco-shipyard-engel/2092685927_zpid/,2.0,2.0,1342.0,new,
378,New Construction,11 Innes Ct # MQ4UCG,San Francisco,CA,94124,940000.0,"2 bds , 2 ba , 1,318+ sqft",,https://www.zillow.com/community/san-francisco-shipyard-engel/2091446654_zpid/,2.0,2.0,1318.0,new,
379,New Construction,51 Innes Ct # CCDOLT,San Francisco,CA,94124,1050000.0,"2 bds , 2 ba , 1,155+ sqft",,https://www.zillow.com/community/san-francisco-shipyard-monarch/2093186602_zpid/,2.0,2.0,1155.0,new,
380,New Construction,11 Innes Ct # MPL1R2,San Francisco,CA,94124,910000.0,"2 bds , 2 ba , 1,212+ sqft",,https://www.zillow.com/community/san-francisco-shipyard-engel/2091936880_zpid/,2.0,2.0,1212.0,new,
381,New Construction,11 Innes Ct # N3VP76,San Francisco,CA,94124,850000.0,"2 bds , 2 ba , 1,156+ sqft",,https://www.zillow.com/community/san-francisco-shipyard-engel/2091617061_zpid/,2.0,2.0,1156.0,new,
382,House For Sale,1747 Quesada Ave,San Francisco,CA,94124,875000.0,"2 bds , 1.5 ba , 1,767 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/1747-Quesada-Ave-San-Francisco-CA-94124/15157131_zpid/,2.0,1.5,1767.0,house,"(37.7337481632653, -122.392344897959)"
383,Apartment For Sale,1747 49 Quesada Ave,San Francisco,CA,94124,875000.0,"Studio , -- ba , 1,767 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/1747-49-Quesada-Ave-San-Francisco-CA-94124/2090817418_zpid/,0.0,,1767.0,apartment,"(37.7337481632653, -122.392344897959)"
384,House For Sale,66 Gould St,San Francisco,CA,94124,899000.0,"3 bds , 2 ba , 1,250 sqft",,https://www.zillow.com/homedetails/66-Gould-St-San-Francisco-CA-94124/15159439_zpid/,3.0,2.0,1250.0,house,"(37.7217833333333, -122.398190666667)"
385,House For Sale,1423 Shafter Ave,San Francisco,CA,94124,888000.0,"3 bds , 3 ba , 1,590 sqft",Coldwell Banker Residential Brokerage - San Francisco Lakeside,https://www.zillow.com/homedetails/1423-Shafter-Ave-San-Francisco-CA-94124/15154056_zpid/,3.0,3.0,1590.0,house,"(37.7291150416667, -122.387508083333)"
386,New Construction,51 Innes Ct # ML2E99,San Francisco,CA,94124,895000.0,"2 bds , 2 ba , 1,185+ sqft",,https://www.zillow.com/community/san-francisco-shipyard-monarch/2090928754_zpid/,2.0,2.0,1185.0,new,
387,New Construction,11 Innes Ct # 5NOU5H,San Francisco,CA,94124,839000.0,"2 bds , 2 ba , 1,156+ sqft",,https://www.zillow.com/community/san-francisco-shipyard-engel/2091792394_zpid/,2.0,2.0,1156.0,new,
388,New Construction,51 Innes Ct # TBDYUH,San Francisco,CA,94124,869000.0,"2 bds , 2 ba , 1,140+ sqft",,https://www.zillow.com/community/san-francisco-shipyard-monarch/2091617066_zpid/,2.0,2.0,1140.0,new,
389,Lot/Land For Sale,1065 Innes Ave # V,SAN FRANCISCO,CA,94124,525000.0,"2,500 sqft lot",Zephyr Real Estate,https://www.zillow.com/homedetails/1065-Innes-Ave-V-San-Francisco-CA-94124/124846554_zpid/,,,2500.0,lot,
390,Lot/Land For Sale,1067 Innes Ave,San Francisco,CA,94124,525000.0,"2,500 sqft lot",Zephyr Real Estate,https://www.zillow.com/homedetails/1067-Innes-Ave-San-Francisco-CA-94124/2090901033_zpid/,,,2500.0,lot,"(37.7337901836735, -122.379095938776)"
391,Lot/Land For Sale,1065 Innes Ave,San Francisco,CA,94124,1575000.0,"7,501 sqft lot",Zephyr Real Estate,https://www.zillow.com/homedetails/1065-Innes-Ave-San-Francisco-CA-94124/2090901476_zpid/,,,7501.0,lot,"(37.7337806326531, -122.379079122449)"
392,House For Sale,1746 Revere Ave,San Francisco,CA,94124,889000.0,"3 bds , 2 ba , 1,414 sqft",Vanguard Properties,https://www.zillow.com/homedetails/1746-Revere-Ave-San-Francisco-CA-94124/15157108_zpid/,3.0,2.0,1414.0,house,"(37.7331690018073, -122.392637769696)"
393,Lot/Land For Sale,1063 Innes Ave,San Francisco,CA,94124,525000.0,"2,500 sqft lot",Zephyr Real Estate,https://www.zillow.com/homedetails/1063-Innes-Ave-San-Francisco-CA-94124/2090923026_zpid/,,,2500.0,lot,"(37.7337710816327, -122.379062306122)"
394,New Construction,51 Innes Ct # XRNCR5,San Francisco,CA,94124,650000.0,"1 bd , 1 ba , 670+ sqft",,https://www.zillow.com/community/san-francisco-shipyard-monarch/2090928752_zpid/,1.0,1.0,670.0,new,
